id_gephi,description_n4_eng,x,y,modularity,mod_label,eccentricity,degree,lon,h_closeness,w_degree,cod_p,cod_p1,closeness,eigenvector,weight,betweenness,group_eng,lat,node
335,Turbana,-12.85885715,81.64913177,6,Zone 6,20,25,-75.441594,0.150811518,212295.7,105,10537,0.095426859,0.065434941,15505,5.19E-04, Bolivar,10.274743,198
367,Soplaviento,-7.525443554,83.69498444,6,Zone 6,20,12,-75.1360119,0.13969518,50038.3,105,10553,0.094758065,0.033580561,8508,4.55E-08, Bolivar,10.390061,214
368,San Cristobal,-6.266661644,83.77054596,6,Zone 6,20,16,-75.063889,0.141721523,58635,105,10555,0.094794468,0.043831076,6732,9.76E-07, Bolivar,10.39432,216
372,Repelon,-7.310665131,85.55313873,6,Zone 6,20,37,-75.123706,0.15235982,419937.4,104,10419,0.094986046,0.096140803,27438,1.03E-04, Atlantico,10.494762,157
380,Piojo,-7.035182476,90.06273651,6,Zone 6,21,32,-75.107922,0.144051045,124429.7,104,10433,0.092148259,0.08491285,5171,7.88E-06, Atlantico,10.748716,171
438,Arroyohondo,-5.485312462,81.33315277,6,Zone 6,20,36,-75.019121,0.158743603,220993,105,10549,0.095806639,0.091626681,10445,0.001247469, Bolivar,10.256929,210
459,Clemencia,-10.83683872,86.8703537,6,Zone 6,21,34,-75.3257409,0.146589346,268097.1,105,10542,0.092450356,0.089430034,12963,2.42E-05, Bolivar,10.568962,203
460,Sabanalarga,-3.758169651,87.99694061,6,Zone 6,20,36,-74.920163,0.152528682,978626.9,104,10414,0.095022624,0.094381631,102351,2.01E-04, Atlantico,10.632409,152
481,Sitionuevo,-0.256812185,90.53414154,6,Zone 6,21,21,-74.71955,0.14532192,272710.6,119,11919,0.096774194,0.044415414,33130,4.97E-04, Magdalena,10.77525,702
482,Remolino,-0.201535836,89.22814178,6,Zone 6,21,18,-74.7163829,0.14346444,80080.2,119,11938,0.096726774,0.034126152,7933,3.48E-04, Magdalena,10.701732,721
501,Mahates,-8.49034977,80.94507599,6,Zone 6,20,32,-75.191297,0.156717261,343277,105,10521,0.095769455,0.081362945,27127,5.44E-04, Bolivar,10.235048,182
505,El Guamo,-4.734628677,77.33164215,6,Zone 6,20,23,-74.97611,0.158498698,100823,105,10554,0.100724564,0.058322973,7762,0.001349089, Bolivar,10.031243,215
580,Barranquilla,-1.782776237,94.6016922,6,Zone 6,21,27,-74.8069813,0.148969336,1506578.6,104,10411,0.096935769,0.068084124,1236489,6.71E-04, Atlantico,11.0041072,149
581,Puerto Colombia,-4.292205334,94.54651642,6,Zone 6,21,31,-74.950761,0.1523677,391949.5,104,10420,0.097279716,0.077171552,26597,0.001142913, Atlantico,11.001004,158
596,Arjona,-11.21325588,81.25408173,6,Zone 6,20,29,-75.347308,0.154775349,504404.5,105,10514,0.095713732,0.075695765,78070,7.30E-04, Bolivar,10.252471,175
790,Cienaga,7.957126141,94.67063141,6,Zone 6,21,19,-74.248926,0.154535058,548318.5,119,11912,0.102502856,0.034436603,105502,0.011638164, Magdalena,11.007984,695
832,Maria La Baja,-10.44236088,76.49036407,6,Zone 6,20,23,-75.303139,0.152840273,296672.6,105,10516,0.095853161,0.059892236,49462,7.99E-04, Bolivar,9.983775,177
840,Pueblo Viejo,7.344305992,94.39270782,6,Zone 6,21,21,-74.284038,0.155885953,278067.7,119,11920,0.102545455,0.03974806,33030,0.014920837, Magdalena,10.992353,703
20,Timana,-21.43284035,-64.18106079,7,Zone 7,18,15,-75.932847,0.147789495,179799,117,11725,0.11353963,0.01055631,20463,4.03E-05, Huila,1.974415,656
21,Elias,-21.511343,-63.49293137,7,Zone 7,18,15,-75.9373449,0.147789495,61357.1,117,11747,0.11353963,0.01055631,4206,4.03E-05, Huila,2.013818,678
59,El Doncello,-10.09671402,-69.32145691,7,Zone 7,19,6,-75.2833349,0.121748994,105243.7,108,10817,0.100060827,0.002239987,22306,9.10E-04, Caqueta,1.680042,359
60,El Paujil,-10.85354137,-71.22140503,7,Zone 7,19,6,-75.3266979,0.121917856,107253.9,108,10818,0.100070972,0.002397347,21462,3.58E-06, Caqueta,1.571227,360
92,Suaza,-19.0264492,-64.13801575,7,Zone 7,17,16,-75.794971,0.161135421,165001,117,11724,0.122593467,0.011329009,21112,0.012669971, Huila,1.97688,655
93,Altamira,-18.89684105,-62.63204575,7,Zone 7,17,17,-75.787545,0.161219852,68346.3,117,11746,0.12256302,0.012213244,4626,0.005291641, Huila,2.063112,677
163,San Jose del Fragua,-22.14935493,-75.40942383,7,Zone 7,19,8,-75.9739003,0.122931027,71902.9,108,10819,0.100091269,0.003009489,15315,6.28E-04, Caqueta,1.3313483,361
164,Belen de los Andaquies,-20.38237953,-73.93015289,7,Zone 7,19,9,-75.87266,0.123437613,69473.7,108,10823,0.10010142,0.00332359,11780,6.35E-04, Caqueta,1.41608,365
184,Tello,-7.561990738,-45.08697891,7,Zone 7,16,14,-75.1381059,0.181609899,103606.4,117,11730,0.137906944,0.013675283,14534,0.001391078, Huila,3.0673499,661
185,Baraya,-6.09771347,-43.61288452,7,Zone 7,16,10,-75.054209,0.173224749,61099.4,117,11737,0.135428101,0.008980226,9752,2.94E-04, Huila,3.151685,668
204,Albania,-20.48268318,-75.45075226,7,Zone 7,19,7,-75.878407,0.122424441,39027.6,108,10825,0.100081119,0.002657018,6432,6.23E-04, Caqueta,1.328981,367
225,Morelia,-17.77344322,-72.71476746,7,Zone 7,18,10,-75.723179,0.138303292,34518.2,108,10826,0.109532793,0.004076605,3924,0.006807972, Caqueta,1.485694,368
352,Campoalegre,-10.85255909,-51.76682663,7,Zone 7,16,21,-75.3266416,0.189137922,270468.1,117,11718,0.140278567,0.019240523,34911,0.011334696, Huila,2.6851058,649
353,Hobo,-13.00209427,-53.55912781,7,Zone 7,16,23,-75.4498009,0.18776054,107660.8,117,11743,0.138662546,0.019437487,7048,0.033766429, Huila,2.582523,674
355,Rivera,-9.679597855,-50.14749908,7,Zone 7,16,19,-75.2594359,0.185155998,192159.5,117,11726,0.138119228,0.018019557,19569,0.001636568, Huila,2.777781,657
377,Guadalupe,-18.39785194,-63.28784943,7,Zone 7,17,15,-75.758955,0.16020668,160651.7,117,11723,0.122532588,0.011007563,22863,0.004481885, Huila,2.025561,654
378,Tarqui,-19.52407837,-61.77058792,7,Zone 7,17,18,-75.823483,0.164925566,182680.3,117,11727,0.124385633,0.012838538,18268,0.008932495, Huila,2.112437,658
416,La Montanita,-12.78286552,-72.8337326,7,Zone 7,19,8,-75.43724,0.122931027,107228.8,108,10816,0.100091269,0.002977577,24323,1.60E-05, Caqueta,1.47888,358
471,Oporapa,-22.51698685,-63.2817421,7,Zone 7,18,13,-75.994964,0.140646196,81851.5,117,11729,0.110886417,0.008432795,14797,1.46E-05, Huila,2.0259109,660
472,Saladoblanco,-23.36608887,-63.85480499,7,Zone 7,18,14,-76.043614,0.143978955,84036.5,117,11735,0.112286689,0.009285403,11940,1.95E-05, Huila,1.993097,666
573,Pitalito,-23.45780563,-66.30168152,7,Zone 7,18,15,-76.048869,0.147789495,275854.4,117,11712,0.11353963,0.01055631,135691,4.03E-05, Huila,1.85298,643
574,Garzon,-16.10297012,-60.32153702,7,Zone 7,17,20,-75.6274679,0.167645259,296496.9,117,11713,0.125941049,0.015625524,96296,0.002606808, Huila,2.195403,644
575,Agrado,-18.61530113,-59.18555069,7,Zone 7,17,16,-75.7714139,0.162392637,80117,117,11740,0.12419781,0.011970919,9276,4.88E-04, Huila,2.260441,671
577,La Plata,-20.75914192,-56.9397316,7,Zone 7,17,15,-75.8942469,0.170201507,169363,117,11714,0.128515625,0.011019361,67201,0.027824743, Huila,2.389011,645
578,Paicol,-18.64153481,-55.88344193,7,Zone 7,17,16,-75.772917,0.169254199,59668.5,117,11745,0.127305559,0.013151996,5734,8.83E-04, Huila,2.449478,676
597,Nataga,-19.27557755,-54.1939621,7,Zone 7,17,11,-75.809245,0.161245395,44292.9,117,11744,0.125508647,0.009082477,6544,7.78E-05, Huila,2.546186,675
608,Tesalia,-17.84568214,-55.25543213,7,Zone 7,17,19,-75.727318,0.170773956,95088.7,117,11739,0.127354839,0.01544984,9369,0.001256927, Huila,2.485427,670
621,San Agustin,-27.33034325,-65.83288574,7,Zone 7,18,12,-76.270749,0.139970749,125690.7,117,11719,0.110861507,0.008037107,34112,1.06E-06, Huila,1.879826,650
622,Isnos,-26.34068871,-64.91497803,7,Zone 7,18,10,-76.214046,0.138569195,92442.3,117,11721,0.110786845,0.006683541,28523,1.05E-07, Huila,1.932389,652
627,Acevedo,-20.65604591,-67.13664246,7,Zone 7,18,16,-75.88834,0.149815837,189778.4,117,11715,0.113683483,0.011088142,35864,1.69E-04, Huila,1.805165,646
632,Neiva,-10.05421925,-47.40911865,7,Zone 7,16,20,-75.2809001,0.191798301,340747.5,117,11711,0.139880952,0.022733115,349030,0.005137465, Huila,2.9344837,642
643,Florencia,-15.69750214,-70.45039368,7,Zone 7,18,14,-75.6042364,0.143094693,181885.9,108,10811,0.1110611,0.006819124,184531,0.014623006, Caqueta,1.6153858,353
647,Palermo,-12.71617603,-48.25211334,7,Zone 7,16,18,-75.433419,0.19078513,215644.9,117,11717,0.139841315,0.019873302,34979,0.004522562, Huila,2.886246,648
652,Iquira,-16.23575592,-52.38866043,7,Zone 7,16,15,-75.635076,0.181360675,88620.7,117,11732,0.138099902,0.013470626,13624,0.001059321, Huila,2.649516,663
653,Yaguara,-14.19822216,-52.12766266,7,Zone 7,16,20,-75.518334,0.188631337,102549.3,117,11738,0.140258633,0.018759766,9402,0.011238602, Huila,2.664454,669
676,Gigante,-14.62677097,-57.01840973,7,Zone 7,17,23,-75.542888,0.17318868,245938.9,117,11716,0.127486438,0.018424963,35500,0.006015431, Huila,2.384507,647
691,Puerto Rico,-7.89585638,-65.30738831,7,Zone 7,19,5,-75.157235,0.120820254,81031.6,108,10814,0.100020268,0.001832526,33701,7.48E-04, Caqueta,1.909918,356
715,Aipe,-9.35898304,-42.38209534,7,Zone 7,15,26,-75.241066,0.214274746,242466.6,117,11720,0.153882133,0.047500548,29154,0.046869806, Huila,3.222095,651
719,Teruel,-15.07383633,-50.78815079,7,Zone 7,16,14,-75.568503,0.177378751,70467.6,117,11741,0.135969142,0.012642443,8919,5.26E-05, Huila,2.741117,672
731,Curillo,-21.22207451,-80.60343933,7,Zone 7,19,5,-75.920771,0.11835827,23445.2,108,10820,0.09878891,0.00188232,11880,0, Caqueta,1.033817,362
744,Algeciras,-10.66148567,-54.59069824,7,Zone 7,16,14,-75.3156939,0.181191813,125773.6,117,11722,0.138119228,0.013283205,24704,0.001083547, Huila,2.523477,653
766,El Pital,-13.14571762,-48.5449295,7,Zone 7,16,16,-75.4580299,0.18346738,105099.5,117,11731,0.138041958,0.015531299,14042,5.04E-04, Huila,2.86949,662
806,Palestina,-24.9228363,-68.55343628,7,Zone 7,18,12,-76.132809,0.139970749,61738.5,117,11734,0.110861507,0.008037107,12078,1.06E-06, Huila,1.724027,665
847,Villavieja,-8.9487257,-42.44743729,7,Zone 7,16,12,-75.21756,0.180596728,44573.1,117,11742,0.137868417,0.012734608,7303,2.65E-05, Huila,3.218357,673
887,La Argentina,-22.23453903,-60.26842117,7,Zone 7,18,7,-75.978781,0.146702602,34178.5,117,11728,0.115479115,0.004876299,15059,1.99E-04, Huila,2.198444,659
917,Valparaiso,-17.46181488,-77.78686523,7,Zone 7,19,6,-75.705324,0.118864855,21307.8,108,10822,0.098798799,0.002078844,11819,0.001658272, Caqueta,1.1951639,364
934,Santa Maria,-15.3859539,-47.32910538,7,Zone 7,16,8,-75.586386,0.172042716,39364.2,117,11736,0.135372377,0.007826241,11746,1.05E-07, Huila,2.939062,667
937,Colombia,-1.704074144,-39.6807518,7,Zone 7,17,2,-74.802472,0.146569946,9270.3,117,11733,0.121223287,0.001294683,12890,0, Huila,3.376614,664
945,San Vicente del Caguan,-1.193279028,-61.74950027,7,Zone 7,20,2,-74.7732056,0.105325336,28153.1,108,10812,0.090976127,6.34E-04,72949,0, Caqueta,2.1136446,354
984,Paez,-22.47921753,-52.29738617,7,Zone 7,18,2,-75.9928,0.145059049,25978.5,110,11021,0.117095741,9.62E-04,36628,0, Cauca,2.65474,397
985,Inza,-23.74231148,-54.0979805,7,Zone 7,17,3,-76.06517,0.156434096,32398.7,110,11027,0.122350316,0.001515302,32582,0.026215708, Cauca,2.55168,403
991,Solita,-15.98292637,-83.28458405,7,Zone 7,20,1,-75.62059,0.102857304,3260.7,108,10824,0.089923469,3.24E-04,9130,0, Caqueta,0.88022,366
1001,Piamonte,-28.1894455,-79.14070129,7,Zone 7,20,3,-76.319972,0.106422938,7115.9,110,11051,0.091018075,0.001126769,7470,0, Cauca,1.117611,427
1002,Puerto Milan,-14.06690407,-75.33763885,7,Zone 7,19,2,-75.51081,0.119131635,10620.8,108,10821,0.099979741,9.35E-04,11860,0, Caqueta,1.33546,363
499,Mocoa,-33.96793365,-78.53443909,8,Zone 8,3,4,-76.651055,0.738095238,59918.3,123,12314,0.583333333,0.001037173,45589,4.20E-06, Putumayo,1.15234,859
500,Villagarzon,-33.38108444,-80.69612885,8,Zone 8,3,4,-76.617431,0.738095238,58621.8,123,12317,0.583333333,0.001037173,21507,4.20E-06, Putumayo,1.028507,862
641,Puerto Asis,-31.33486176,-89.83513641,8,Zone 8,2,4,-76.500191,0.785714286,62928.5,123,12311,0.7,0.001071636,63067,7.57E-06, Putumayo,0.504929,856
642,Puerto Caicedo,-33.14792633,-86.70306396,8,Zone 8,2,4,-76.604072,0.785714286,45628.6,123,12319,0.7,0.001071636,14784,7.57E-06, Putumayo,0.684374,864
964,Valle del Guamuez,-36.21525955,-91.63887024,8,Zone 8,4,2,-76.7798172,0.55952381,33317.1,123,12313,0.4375,4.95E-04,54237,0, Putumayo,0.4015861,858
965,San Miguel,-37.90024948,-92.88796234,8,Zone 8,4,2,-76.87636,0.55952381,26788.6,123,12315,0.4375,4.95E-04,28982,0, Putumayo,0.33002,860
966,Puerto Guzman,-29.72549248,-81.82617188,8,Zone 8,4,2,-76.407981,0.547619048,16685.1,123,12316,0.411764706,5.36E-04,24355,0, Putumayo,0.96377,861
973,Orito,-37.96662521,-86.83386993,8,Zone 8,3,4,-76.880163,0.761904762,59157,123,12312,0.636363636,9.97E-04,57774,1.68E-05, Putumayo,0.67688,857
23,Cumbal,-53.86693954,-82.85921478,9,Zone 9,23,22,-77.791184,0.109127865,227915.2,121,12117,0.073257626,0.02712974,40492,9.61E-06, Narino,0.904589,759
24,Guachucal,-52.81885147,-81.89072418,9,Zone 9,23,24,-77.731133,0.110141036,221585.9,121,12139,0.073268503,0.028876838,15123,1.48E-05, Narino,0.960072,781
84,Yacuanquer,-47.04045105,-79.17458344,9,Zone 9,22,32,-77.400055,0.123920635,160879.1,121,12149,0.07885906,0.033148031,11343,0.00255764, Narino,1.11567,791
85,Tangua,-46.93897629,-79.54244232,9,Zone 9,22,32,-77.3942409,0.123920635,149719.8,121,12155,0.07885906,0.034444196,9134,0.003638951, Narino,1.094597,797
122,Olaya Herrera,-48.54867554,-76.87724304,9,Zone 9,22,12,-77.48647,0.112184735,99482.3,121,12119,0.078664223,0.011662849,32759,3.48E-04, Narino,1.24727,761
123,Consaca,-48.18544006,-77.5693512,9,Zone 9,22,18,-77.465658,0.115730834,95502,121,12157,0.078720689,0.018082633,8996,8.82E-04, Narino,1.207624,799
157,Tuquerres,-50.85549545,-79.69706726,9,Zone 9,22,26,-77.618641,0.119108072,287784.8,121,12118,0.078745811,0.030925533,40159,0.001622773, Narino,1.085739,760
158,Sapuyes,-50.8692131,-80.54094696,9,Zone 9,22,25,-77.619427,0.118601486,94196.1,121,12169,0.078739529,0.030041702,5899,0.00161735, Narino,1.0373969,811
192,Aldana,-52.28289413,-83.24401855,9,Zone 9,23,23,-77.700425,0.10963445,111196.4,121,12172,0.073263064,0.028199823,5765,1.00E-05, Narino,0.882544,814
210,Ipiales,-51.21962357,-84.23899841,9,Zone 9,22,23,-77.639504,0.117250591,378885.2,121,12113,0.078714411,0.028623616,151533,0.001178263, Narino,0.825542,755
211,Pupiales,-51.2457695,-83.43372345,9,Zone 9,23,21,-77.641002,0.108283555,188578.7,121,12132,0.073241318,0.02677939,19675,1.19E-06, Narino,0.871676,774
239,Florencia,-41.33109283,-69.26874542,9,Zone 9,20,11,-77.072933,0.125734173,48686.2,110,11052,0.091890885,0.004940485,6190,0.001899263, Cauca,1.683061,428
240,San Pablo,-40.28253555,-69.51138306,9,Zone 9,20,8,-77.012855,0.121799691,71084.2,121,12136,0.091626439,0.003701902,17109,0.001461016, Narino,1.669165,778
244,Sibundoy,-38.68328857,-77.65855408,9,Zone 9,22,2,-76.921225,0.104417089,25667.5,123,12320,0.078501551,0.001634707,14483,0, Putumayo,1.202514,865
245,Santiago,-40.10014725,-78.62507629,9,Zone 9,22,6,-77.002405,0.108976359,42265.1,123,12321,0.07862036,0.005590879,10890,8.46E-04, Putumayo,1.147148,866
295,San Francisco,-37.88864136,-78.11802673,9,Zone 9,23,2,-76.8756949,0.092596287,16529.2,123,12322,0.072905895,7.73E-04,7227,4.20E-07, Putumayo,1.176194,867
296,Colon,-39.58454514,-77.87584686,9,Zone 9,22,4,-76.972863,0.107456603,15846.6,123,12323,0.07858906,0.003788449,5701,8.18E-04, Putumayo,1.190067,868
307,Santacruz,-44.44139481,-72.16416931,9,Zone 9,21,5,-77.25114,0.115570531,71419.1,121,12120,0.084808386,0.002682252,31856,5.80E-06, Narino,1.51723,762
308,San Lorenzo,-43.81354523,-72.40392303,9,Zone 9,21,7,-77.2151669,0.118525614,71311.2,121,12130,0.08491053,0.004293316,20406,7.17E-05, Narino,1.503498,772
324,La Union,-54.19499207,-83.38093567,9,Zone 9,23,20,-77.80998,0.107608108,152763.2,121,12125,0.07323045,0.0244321,25270,6.41E-06, Narino,0.8747,767
329,Potosi,-50.05290604,-84.56296539,9,Zone 9,23,21,-77.572656,0.108283555,131771.1,121,12147,0.073241318,0.02677939,11715,1.19E-06, Narino,0.806982,789
343,El Tambo,-46.89160919,-74.06928253,9,Zone 9,22,11,-77.391527,0.111340426,64841.2,121,12148,0.078645418,0.008529757,11531,6.86E-04, Narino,1.4081109,790
344,Arboleda,-47.33095932,-74.79260254,9,Zone 9,22,12,-77.4167,0.112184735,57220.4,121,12163,0.078664223,0.009135539,7580,8.71E-04, Narino,1.3666799,805
386,Cuaspud,-52.7947998,-83.58058929,9,Zone 9,23,22,-77.729755,0.108790141,120985.6,121,12159,0.073246753,0.027458752,8775,4.86E-06, Narino,0.863262,801
390,Ricaurte,-57.45339966,-77.4649353,9,Zone 9,23,11,-77.996673,0.101292674,70159.2,121,12131,0.073094868,0.013851107,20362,8.41E-08, Narino,1.213605,773
391,Mallama,-55.14771271,-78.7346344,9,Zone 9,23,18,-77.8645669,0.106594937,70648.8,121,12164,0.073219585,0.022226501,7189,4.59E-06, Narino,1.140872,806
421,Imues,-48.72259903,-80.23455048,9,Zone 9,22,30,-77.496435,0.121641,114223.3,121,12171,0.078789814,0.033714984,5776,0.0041172, Narino,1.054949,813
447,Guaitarilla,-49.67483139,-78.91833496,9,Zone 9,22,26,-77.550994,0.119108072,121666.4,121,12150,0.078745811,0.030851953,11330,0.001411729, Narino,1.130349,792
479,Puerres,-48.88620758,-83.20598602,9,Zone 9,22,21,-77.505809,0.11623742,100849.5,121,12160,0.078701858,0.026956066,8113,7.66E-04, Narino,0.884723,802
480,Contadero,-49.65592957,-82.74893188,9,Zone 9,22,22,-77.549911,0.116912867,105737.7,121,12165,0.078714411,0.02771782,7051,8.91E-04, Narino,0.910907,807
512,Gualmatan,-49.95660019,-82.59640503,9,Zone 9,22,20,-77.567138,0.115730834,78332.2,121,12170,0.078695583,0.025769606,5785,7.66E-04, Narino,0.919645,812
527,Ospina,-49.93886566,-80.17319489,9,Zone 9,23,24,-77.5661219,0.110141036,103104.6,121,12158,0.073268503,0.028876838,8861,1.48E-05, Narino,1.058464,800
544,El Penol,-47.74076462,-73.28243256,9,Zone 9,22,8,-77.44018,0.108300912,30317.1,121,12167,0.078570291,0.005061169,6355,0.00186773, Narino,1.45318,809
547,La Florida,-47.1166153,-75.98049164,9,Zone 9,22,12,-77.404419,0.113620061,71144.4,121,12154,0.078726968,0.010164725,9242,2.56E-04, Narino,1.298637,796
558,Sandona,-48.29691315,-76.24893951,9,Zone 9,22,13,-77.472045,0.113197906,91489.1,121,12122,0.078689309,0.011530412,25759,8.62E-04, Narino,1.28326,764
605,La Cruz,-39.55410385,-70.70719147,9,Zone 9,21,9,-76.971119,0.11172048,61987.9,121,12133,0.084423916,0.003834822,18305,1.18E-05, Narino,1.600678,775
619,Cordoba,-49.09611511,-83.74372864,9,Zone 9,23,20,-77.517836,0.10777697,119906.7,121,12144,0.073235883,0.025791202,14113,4.95E-07, Narino,0.853916,786
639,Taminango,-44.95778275,-71.23426819,9,Zone 9,21,6,-77.280727,0.116077117,56954.4,121,12127,0.084815674,0.003015336,21985,8.55E-06, Narino,1.57049,769
650,Pasto,-45.0460968,-77.59973145,9,Zone 9,21,27,-77.285787,0.131190254,302998.8,121,12111,0.085166969,0.024675296,460638,0.042099973, Narino,1.2058837,753
651,Narino,-46.29888153,-76.14875793,9,Zone 9,22,14,-77.3575662,0.114802094,49285.2,121,12174,0.078745811,0.013060666,5145,2.68E-04, Narino,1.2889987,816
662,Patia,-40.98485565,-62.5239563,9,Zone 9,19,14,-77.053095,0.141286659,135529.2,110,11020,0.100519401,0.006152815,37504,0.064687437, Cauca,2.069301,396
663,Sucre,-38.75676727,-63.06594849,9,Zone 9,19,9,-76.9254349,0.137909421,46415.1,110,11049,0.100417133,0.003974163,8867,0.016958373, Cauca,2.038267,425
685,Colon,-40.84239578,-69.96994781,9,Zone 9,21,7,-77.0449327,0.110707309,37185.4,121,12151,0.084409476,0.003188188,10269,1.26E-06, Narino,1.6429021,793
687,Funes,-47.89340973,-81.17337799,9,Zone 9,22,27,-77.448926,0.120121243,92564.4,121,12168,0.07877095,0.03164648,6291,0.002633392, Narino,1.001167,810
688,Iles,-49.15439224,-81.73643494,9,Zone 9,22,21,-77.521175,0.116406282,91512.1,121,12156,0.078708134,0.026769814,9038,6.64E-04, Narino,0.968911,798
720,Alban,-41.24428177,-72.93869019,9,Zone 9,21,6,-77.067959,0.112818082,48584.4,121,12126,0.084641111,0.002718783,23279,1.23E-05, Narino,1.4728684,768
721,San Bernardo,-40.87738037,-72.21522522,9,Zone 9,21,9,-77.046937,0.114759994,72234.8,121,12128,0.084684685,0.003891839,21492,5.56E-05, Narino,1.514306,770
736,Cumbitara,-45.73572922,-69.37527466,9,Zone 9,20,14,-77.3253,0.132741941,96241.7,121,12137,0.092277487,0.00676266,17071,0.061429163, Narino,1.67696,779
737,El Rosario,-45.90668488,-68.22092438,9,Zone 9,20,6,-77.335095,0.126156328,27547,121,12152,0.092070896,0.003044411,9670,0.008398352, Narino,1.74307,794
742,Ancuya,-49.04937744,-76.603508,9,Zone 9,23,12,-77.515158,0.10423087,44794.5,121,12166,0.073208723,0.010546847,6411,2.23E-05, Narino,1.26295,808
760,Los Andes,-48.69720459,-72.19262695,9,Zone 9,23,5,-77.49498,0.095889094,24616.7,121,12129,0.072986763,0.002353644,20865,4.18E-06, Narino,1.5156,771
761,La Llanada,-50.17846298,-72.9389801,9,Zone 9,23,5,-77.5798499,0.097408851,15926.2,121,12173,0.073029967,0.00266135,5476,1.16E-05, Narino,1.472852,815
767,Samaniego,-50.28850937,-75.3873291,9,Zone 9,23,14,-77.586155,0.104078895,99058.3,121,12114,0.073154462,0.014826718,49178,4.94E-05, Narino,1.332614,756
768,Providencia,-50.48529434,-77.02130127,9,Zone 9,23,12,-77.59743,0.104062009,53357,121,12145,0.073203293,0.013229871,13854,3.70E-05, Narino,1.239018,787
769,Chachagüi,-44.9946785,-74.91150665,9,Zone 9,21,19,-77.282841,0.126968707,95316.3,121,12143,0.085100879,0.014620196,14139,0.020760397, Narino,1.359869,785
774,Belen,-40.34521103,-70.7973175,9,Zone 9,21,10,-77.016446,0.116161548,46423.6,121,12161,0.084742852,0.004378866,7894,7.00E-05, Narino,1.595516,803
779,Bolivar,-39.526371,-64.24349976,9,Zone 9,19,7,-76.96953,0.136727388,73426.1,110,11017,0.100386493,0.003195786,44868,0.017712005, Cauca,1.97084,393
794,Mercaderes,-42.9099884,-67.30015564,9,Zone 9,20,13,-77.163397,0.127169499,85577.6,110,11040,0.091933681,0.00558877,18247,0.00192447, Cauca,1.795801,416
845,Balboa,-43.83866119,-63.02297211,9,Zone 9,20,7,-77.216606,0.123454538,63819.5,110,11032,0.09184813,0.002995072,26384,4.07E-05, Cauca,2.040728,408
871,El Tablon de Gomez,-41.75505066,-73.72869873,9,Zone 9,21,6,-77.097224,0.112818082,33915.6,121,12146,0.084641111,0.002718783,12256,1.23E-05, Narino,1.427619,788
874,San Pedro de Cartago,-42.15675735,-71.54568481,9,Zone 9,20,14,-77.12024,0.128773687,55823.9,121,12162,0.092045137,0.005915362,7689,0.009620734, Narino,1.552654,804
878,Linares,-49.20143127,-75.06751251,9,Zone 9,23,8,-77.52387,0.099857348,31788.6,121,12153,0.073084043,0.005028979,9358,1.98E-05, Narino,1.350933,795
906,Buesaco,-42.77523422,-74.48127747,9,Zone 9,21,11,-77.155676,0.121514469,89370.5,121,12121,0.084969008,0.008530469,26229,0.002591051, Narino,1.384512,763
943,Argelia,-44.40987396,-59.26748657,9,Zone 9,20,2,-77.249334,0.116125932,19513.4,110,11030,0.091355054,9.06E-04,27670,0, Cauca,2.25575,406
958,Leiva,-45.35395813,-64.85679626,9,Zone 9,20,6,-77.303426,0.122947952,29673.7,121,12141,0.091839583,0.002866408,14674,1.91E-06, Narino,1.935721,783
967,La Vega,-36.19296646,-63.72586823,9,Zone 9,19,4,-76.77854,0.129652076,22928.8,110,11014,0.099757429,0.001617931,47417,0.001658272, Cauca,2.00048,390
981,Almaguer,-37.52463531,-65.23293304,9,Zone 9,20,1,-76.854839,0.113930728,9630.2,110,11034,0.091236828,3.71E-04,21374,0, Cauca,1.914182,410
987,Policarpa,-48.0930748,-70.2130661,9,Zone 9,21,2,-77.4603659,0.108900487,8938.9,121,12135,0.08449619,9.11E-04,18104,0, Narino,1.628978,777
990,San Sebastian,-36.06056595,-66.55325317,9,Zone 9,20,1,-76.770954,0.110266426,7117.9,110,11045,0.090716912,2.87E-04,14432,0, Cauca,1.838574,421
57,Castilla la Nueva,17.70936203,-31.78986359,10,Zone 10,18,17,-73.690164,0.162526646,105390.8,120,12027,0.118701143,0.010492436,10803,2.16E-04, Meta,3.827834,740
58,Guamal,16.31810951,-30.86902618,10,Zone 10,17,18,-73.7698769,0.179660715,125871.5,120,12029,0.130971338,0.011852975,9510,0.004431925, Meta,3.880475,742
154,Acacias,16.38352203,-28.92384338,10,Zone 10,17,21,-73.766129,0.18432854,296714,120,12012,0.131617549,0.014761553,75252,0.015287767, Meta,3.991663,725
212,Granada,17.4455204,-36.73944473,10,Zone 10,18,14,-73.705281,0.159772991,244784.9,120,12013,0.118373711,0.008441868,67192,0.001289641, Meta,3.544831,726
213,Fuente de Oro,18.93432236,-38.17905045,10,Zone 10,18,13,-73.619979,0.152733864,109504.9,120,12024,0.116556448,0.007588965,14139,2.15E-04, Meta,3.462502,737
293,San Martin,17.58467674,-34.05218506,10,Zone 10,18,17,-73.697308,0.162526646,198567.9,120,12017,0.118701143,0.010492436,25902,2.16E-04, Meta,3.698492,730
349,Paz de Ariporo,49.07732773,4.169265747,10,Zone 10,19,8,-71.892912,0.131634977,76836,109,10913,0.10247093,0.002978427,26258,0.002522904, Casanare,5.880639,371
