source,target,distance_m,time_h,traf_t,strength,type
218,597,102298,1.592777778,4226.6,4226.6,type1
536,617,53761,1.593055556,2283.1,2283.1,type1
19,67,62452,1.593055556,12879.9,12879.9,type1
317,558,58406,1.593333333,1330.9,1330.9,type1
898,941,46748,1.593333333,3138.6,3138.6,type1
56,99,75401,1.593333333,4897.2,4897.2,type1
629,1027,83914,1.593611111,1271.2,1271.2,type1
713,717,48074,1.593611111,3652.7,3652.7,type1
544,555,65549,1.593611111,5113.5,5113.5,type1
167,176,70546,1.593611111,6124.8,6124.8,type1
538,540,96018,1.593611111,6786.9,6786.9,type1
485,980,56298,1.593611111,53675.4,53675.4,type1
415,426,80172,1.593888889,3401.6,3401.6,type1
629,1016,92031,1.594166667,1320.9,1320.9,type1
740,745,89132,1.594166667,3021.4,3021.4,type1
326,349,62688,1.594444444,4673.8,4673.8,type1
1067,1080,103505,1.594444444,7363,7363,type1
326,885,78499,1.594444444,18764.3,18764.3,type1
116,135,74109,1.594722222,1631.4,1631.4,type1
429,450,99907,1.594722222,8054.5,8054.5,type1
523,534,85144,1.594722222,13019.7,13019.7,type1
969,975,51450,1.595,721.2,721.2,type1
625,1036,103343,1.595,1312.4,1312.4,type1
274,276,89855,1.595,1581.4,1581.4,type1
532,601,71710,1.595,3065.6,3065.6,type1
514,576,68689,1.595,6360.2,6360.2,type1
25,54,73724,1.595,14830.6,14830.6,type1
332,882,65810,1.595,17089.8,17089.8,type1
1017,1048,96238,1.595277778,2996.3,2996.3,type1
877,1075,71890,1.595277778,3246.4,3246.4,type1
886,1083,86714,1.595277778,6183.7,6183.7,type1
535,536,84256,1.595277778,8159.4,8159.4,type1
504,508,105665,1.595555556,6510.8,6510.8,type1
271,302,65852,1.595833333,1310,1310,type1
256,269,80765,1.595833333,1989,1989,type1
1029,1035,58165,1.595833333,3535.3,3535.3,type1
903,930,54401,1.595833333,4114.5,4114.5,type1
892,893,49048,1.596111111,3320.7,3320.7,type1
525,548,69051,1.596111111,7663.5,7663.5,type1
898,967,48853,1.596388889,1560.1,1560.1,type1
331,890,80068,1.596388889,6728.5,6728.5,type1
1006,1031,91724,1.596666667,7055.2,7055.2,type1
647,656,80693,1.596666667,8129.8,8129.8,type1
312,551,112397,1.596944444,1507.8,1507.8,type1
103,121,56768,1.596944444,2413.5,2413.5,type1
261,276,83442,1.597222222,1790.9,1790.9,type1
260,597,96171,1.597222222,2142.5,2142.5,type1
514,579,42754,1.597222222,6054.1,6054.1,type1
1075,1092,57481,1.5975,3150,3150,type1
221,251,75236,1.5975,4288.7,4288.7,type1
882,893,68391,1.5975,5128,5128,type1
518,583,69636,1.5975,5533,5533,type1
233,318,45264,1.597777778,1326.8,1326.8,type1
274,284,91327,1.597777778,1506.4,1506.4,type1
253,289,56931,1.597777778,1708.2,1708.2,type1
583,586,58683,1.597777778,2782.1,2782.1,type1
165,175,92012,1.597777778,7842.8,7842.8,type1
882,1070,91452,1.597777778,17359.2,17359.2,type1
820,846,53698,1.598055556,3111.6,3111.6,type1
333,347,59646,1.598333333,4296.1,4296.1,type1
520,583,93213,1.598333333,5428.7,5428.7,type1
530,599,59137,1.598611111,3104.4,3104.4,type1
832,833,50901,1.598611111,3681,3681,type1
514,540,97080,1.598611111,13133.7,13133.7,type1
807,811,68584,1.598888889,2008.8,2008.8,type1
1099,1101,83033,1.598888889,2143.7,2143.7,type1
515,1010,91362,1.598888889,21821,21821,type1
325,939,60456,1.599166667,967.6,967.6,type1
254,258,53332,1.599166667,2212.6,2212.6,type1
182,193,80730,1.599166667,7326.5,7326.5,type1
36,41,70955,1.599166667,15958.6,15958.6,type1
848,850,56924,1.599444444,1410.9,1410.9,type1
223,269,87294,1.599444444,3005.9,3005.9,type1
43,92,66413,1.599444444,6438.7,6438.7,type1
756,781,68812,1.599444444,7231.4,7231.4,type1
1066,1080,91817,1.599444444,7523.5,7523.5,type1
280,286,59536,1.599722222,1454.2,1454.2,type1
1073,1083,119071,1.599722222,5624,5624,type1
541,1006,87834,1.599722222,12279.4,12279.4,type1
261,284,84914,1.6,1695.6,1695.6,type1
518,624,84737,1.6,1794,1794,type1
248,551,100718,1.6,3501.1,3501.1,type1
898,926,64156,1.6,5013.2,5013.2,type1
329,887,54607,1.6,10794.2,10794.2,type1
176,983,92073,1.6,19317.3,19317.3,type1
621,623,48204,1.600277778,1074.3,1074.3,type1
247,256,74515,1.600277778,2499.7,2499.7,type1
154,721,54405,1.600277778,4248.4,4248.4,type1
32,59,76194,1.600277778,11188.6,11188.6,type1
152,172,83137,1.600277778,58264.3,58264.3,type1
21,128,32899,1.600555556,3429.7,3429.7,type1
245,325,40146,1.600833333,1094.7,1094.7,type1
229,535,101608,1.600833333,6186.6,6186.6,type1
312,316,69240,1.601111111,838.5,838.5,type1
545,559,70532,1.601111111,4872.7,4872.7,type1
931,938,56366,1.601388889,1957.6,1957.6,type1
234,281,79771,1.601388889,2176,2176,type1
18,117,60355,1.601388889,4353.6,4353.6,type1
155,202,82832,1.601388889,6109.5,6109.5,type1
433,445,95705,1.601388889,6938.7,6938.7,type1
642,663,70725,1.601388889,8188,8188,type1
581,588,40896,1.601666667,2738.5,2738.5,type1
659,675,56859,1.601666667,2848.1,2848.1,type1
446,448,66284,1.601666667,4824,4824,type1
619,1049,35538,1.601944444,1426.9,1426.9,type1
274,908,81231,1.601944444,2719.5,2719.5,type1
524,576,72946,1.601944444,5442.3,5442.3,type1
1008,1029,78840,1.601944444,6814.8,6814.8,type1
432,712,113702,1.601944444,7319.1,7319.1,type1
246,266,65624,1.602222222,2199.2,2199.2,type1
1079,1094,67634,1.602222222,2510.9,2510.9,type1
261,551,103397,1.6025,2954.5,2954.5,type1
725,745,90868,1.6025,4862.4,4862.4,type1
229,530,95414,1.6025,6445.3,6445.3,type1
539,1007,92220,1.6025,10669.7,10669.7,type1
133,480,58775,1.602777778,1626.4,1626.4,type1
133,465,58775,1.602777778,2301.4,2301.4,type1
926,966,68780,1.603055556,1265.8,1265.8,type1
239,286,48173,1.603055556,1955.1,1955.1,type1
155,157,81868,1.603055556,9517.7,9517.7,type1
277,319,26893,1.603333333,1035.8,1035.8,type1
332,351,42539,1.603333333,2716.5,2716.5,type1
881,893,66189,1.603333333,5227.1,5227.1,type1
251,975,71659,1.603611111,1054.7,1054.7,type1
628,1010,104360,1.603611111,1363,1363,type1
767,802,61270,1.603611111,3829.7,3829.7,type1
769,794,50663,1.603611111,4188,4188,type1
224,558,80028,1.603611111,5139.5,5139.5,type1
518,599,65658,1.603888889,3561.3,3561.3,type1
504,506,81313,1.603888889,8046.4,8046.4,type1
176,190,85683,1.603888889,10510.1,10510.1,type1
881,1070,89250,1.603888889,18721.1,18721.1,type1
261,908,74818,1.604166667,3412.4,3412.4,type1
870,1085,84331,1.604166667,6916.2,6916.2,type1
309,318,44881,1.604444444,853.2,853.2,type1
543,607,62336,1.604444444,2509.7,2509.7,type1
572,594,46735,1.604444444,2692.1,2692.1,type1
167,169,80189,1.604722222,3213.2,3213.2,type1
953,970,53986,1.605,977.6,977.6,type1
100,138,69352,1.605,1627.8,1627.8,type1
150,186,88194,1.605,14778.9,14778.9,type1
416,793,50023,1.605277778,4093.4,4093.4,type1
40,62,73577,1.605277778,10099.1,10099.1,type1
344,1093,68445,1.605555556,2458,2458,type1
67,68,66381,1.605555556,6603,6603,type1
519,557,80215,1.605555556,7857.7,7857.7,type1
36,71,73812,1.605555556,9018.3,9018.3,type1
293,306,46956,1.605833333,1114.6,1114.6,type1
873,1074,99312,1.606111111,8187.5,8187.5,type1
272,942,62372,1.606388889,1602.5,1602.5,type1
312,528,117672,1.606388889,1633,1633,type1
577,1022,95022,1.606388889,4291.9,4291.9,type1
901,932,47632,1.606388889,4315.1,4315.1,type1
899,915,59696,1.606388889,7406.7,7406.7,type1
250,598,93739,1.606666667,2124.3,2124.3,type1
166,168,77430,1.606666667,3653.8,3653.8,type1
68,79,67220,1.606666667,5908,5908,type1
28,91,75181,1.606666667,7062.9,7062.9,type1
716,991,82511,1.606944444,4792.9,4792.9,type1
68,89,68217,1.606944444,5240.2,5240.2,type1
625,1039,70407,1.607222222,1288,1288,type1
240,534,89362,1.607222222,4568.2,4568.2,type1
657,676,89854,1.6075,2758.7,2758.7,type1
628,1048,54479,1.607777778,1026.5,1026.5,type1
786,792,63696,1.607777778,3908.9,3908.9,type1
551,573,72270,1.607777778,3930.7,3930.7,type1
47,489,88277,1.607777778,17758.9,17758.9,type1
274,289,81589,1.608333333,1457.8,1457.8,type1
28,107,71358,1.608611111,4885.2,4885.2,type1
519,566,70439,1.608611111,6508.3,6508.3,type1
644,649,86160,1.608611111,15928,15928,type1
569,596,47455,1.609166667,2657.8,2657.8,type1
413,415,72107,1.609166667,5946.6,5946.6,type1
68,119,59993,1.609444444,3104.9,3104.9,type1
248,528,105992,1.609444444,4302.8,4302.8,type1
705,712,48799,1.609444444,6507.8,6507.8,type1
874,887,65519,1.609722222,8417.8,8417.8,type1
174,182,76434,1.609722222,12533.4,12533.4,type1
258,324,65151,1.610277778,1024.8,1024.8,type1
531,561,70433,1.610277778,5506.5,5506.5,type1
490,510,94089,1.610277778,7887.1,7887.1,type1
274,555,96799,1.610555556,2339.6,2339.6,type1
533,584,63760,1.610555556,4297.7,4297.7,type1
261,289,75177,1.610833333,1635.1,1635.1,type1
103,135,60730,1.610833333,1737.5,1737.5,type1
219,307,80998,1.610833333,1884.3,1884.3,type1
872,883,65473,1.610833333,16518.5,16518.5,type1
234,311,75835,1.611111111,1463.4,1463.4,type1
583,599,76381,1.611111111,2266.9,2266.9,type1
911,914,53691,1.611111111,5265.9,5265.9,type1
1056,1075,99912,1.611111111,10943.7,10943.7,type1
397,645,49527,1.611111111,14714.5,14714.5,type1
883,1067,82093,1.611111111,16127.5,16127.5,type1
497,502,74310,1.611388889,11805.5,11805.5,type1
226,958,61906,1.611666667,1910.2,1910.2,type1
351,884,61701,1.611666667,2731.5,2731.5,type1
725,739,73702,1.611666667,5987.8,5987.8,type1
223,224,84340,1.611666667,7895.2,7895.2,type1
261,528,108672,1.611944444,3503.1,3503.1,type1
519,573,58401,1.611944444,5989.8,5989.8,type1
395,415,60708,1.611944444,7737.8,7737.8,type1
1024,1045,84432,1.612222222,3010.5,3010.5,type1
1007,1048,89075,1.6125,3290.4,3290.4,type1
1068,1069,84013,1.6125,11244.2,11244.2,type1
39,134,79782,1.612777778,2556.1,2556.1,type1
891,1075,82424,1.612777778,5239.2,5239.2,type1
897,915,58510,1.612777778,7659.1,7659.1,type1
554,622,49447,1.613055556,1816.6,1816.6,type1
280,297,68079,1.613333333,1306.3,1306.3,type1
671,674,84485,1.613333333,2482.4,2482.4,type1
767,812,60387,1.613333333,2917.8,2917.8,type1
426,1076,109604,1.613333333,3398.5,3398.5,type1
824,839,41277,1.613611111,3998.2,3998.2,type1
646,666,59043,1.613611111,5551.4,5551.4,type1
20,60,69183,1.613611111,14347.5,14347.5,type1
280,518,98306,1.613888889,2885.2,2885.2,type1
338,875,63156,1.613888889,4759.6,4759.6,type1
248,258,82023,1.614166667,2357.3,2357.3,type1
986,1004,70732,1.614166667,3035.1,3035.1,type1
362,368,85150,1.614444444,1827.1,1827.1,type1
68,133,70161,1.614444444,2456.8,2456.8,type1
991,997,65466,1.614444444,5358.9,5358.9,type1
529,535,68348,1.614722222,9124.6,9124.6,type1
297,307,60899,1.615,1053.6,1053.6,type1
179,699,70246,1.615,15540.3,15540.3,type1
251,964,54196,1.615277778,1339.5,1339.5,type1
450,693,103226,1.615277778,1650.3,1650.3,type1
241,552,112175,1.615277778,3784.8,3784.8,type1
149,166,74434,1.615277778,7705.4,7705.4,type1
35,60,69408,1.615555556,10682.6,10682.6,type1
488,982,87987,1.615555556,22326.1,22326.1,type1
163,181,83307,1.615833333,6868.2,6868.2,type1
821,853,60578,1.616111111,2130.2,2130.2,type1
206,992,87018,1.616111111,4551.7,4551.7,type1
401,1088,87852,1.616111111,5309.6,5309.6,type1
181,197,80493,1.616111111,6922.2,6922.2,type1
871,1060,98561,1.616111111,20391.8,20391.8,type1
241,265,81074,1.616388889,2340.5,2340.5,type1
432,707,91272,1.616388889,8769.6,8769.6,type1
92,105,64834,1.616666667,3276,3276,type1
226,566,51154,1.616666667,4368.4,4368.4,type1
250,546,93002,1.616944444,3376.8,3376.8,type1
546,573,67112,1.617222222,4142.6,4142.6,type1
447,450,99769,1.617222222,4458.1,4458.1,type1
499,986,78724,1.617222222,11724.3,11724.3,type1
286,304,50258,1.6175,1197.9,1197.9,type1
190,996,74710,1.6175,5503.5,5503.5,type1
520,623,76533,1.618055556,1825.9,1825.9,type1
341,1094,75179,1.618055556,2295,2295,type1
533,576,41715,1.618333333,4604.5,4604.5,type1
526,1036,72120,1.618333333,4641,4641,type1
535,608,72867,1.618611111,2613.9,2613.9,type1
1016,1045,75219,1.618611111,3265.8,3265.8,type1
454,477,71492,1.618611111,5053.2,5053.2,type1
335,340,46455,1.618888889,5861.7,5861.7,type1
838,853,34026,1.619444444,1601.7,1601.7,type1
499,991,87229,1.619444444,8557.6,8557.6,type1
225,318,46007,1.619722222,1376.2,1376.2,type1
246,271,57698,1.619722222,2046.3,2046.3,type1
870,1078,82140,1.619722222,8931.5,8931.5,type1
341,877,83310,1.62,2785.5,2785.5,type1
151,210,91969,1.62,5965.2,5965.2,type1
159,703,83856,1.62,8961.4,8961.4,type1
856,857,60947,1.62,18612.5,18612.5,type1
880,1056,88130,1.620277778,1665.6,1665.6,type1
644,645,56586,1.620277778,24427.8,24427.8,type1
972,975,39787,1.620555556,692.6,692.6,type1
828,843,32756,1.620555556,3032.8,3032.8,type1
491,506,83421,1.620555556,10829.7,10829.7,type1
224,309,60933,1.620833333,1635.5,1635.5,type1
563,1034,88405,1.620833333,3429.5,3429.5,type1
32,102,68857,1.620833333,5227.5,5227.5,type1
550,1020,78002,1.620833333,6068.2,6068.2,type1
520,1031,115979,1.620833333,6403.4,6403.4,type1
533,548,58329,1.620833333,6615.7,6615.7,type1
517,551,76647,1.620833333,8891.7,8891.7,type1
953,976,67591,1.621111111,876.1,876.1,type1
524,611,81541,1.621111111,2739.3,2739.3,type1
526,1044,86412,1.621111111,3472.2,3472.2,type1
416,775,53479,1.621111111,5636.9,5636.9,type1
1067,1069,109303,1.621111111,11673.9,11673.9,type1
37,132,78170,1.621388889,2767.7,2767.7,type1
539,581,74396,1.621388889,4098.5,4098.5,type1
649,668,77794,1.621388889,4701.3,4701.3,type1
347,881,70292,1.621388889,5539.3,5539.3,type1
372,748,81063,1.621666667,2244.3,2244.3,type1
721,722,50144,1.621666667,2408.2,2408.2,type1
530,593,71295,1.621666667,3741.4,3741.4,type1
538,584,76755,1.621666667,4012.5,4012.5,type1
1010,1039,107086,1.621666667,4371.6,4371.6,type1
278,907,78084,1.621944444,2635.3,2635.3,type1
883,890,77484,1.621944444,8034.6,8034.6,type1
403,645,49436,1.621944444,13528.9,13528.9,type1
27,86,70643,1.6225,7881.8,7881.8,type1
432,706,120375,1.6225,9962.5,9962.5,type1
576,596,53992,1.622777778,2564.9,2564.9,type1
655,666,57948,1.622777778,4699.8,4699.8,type1
538,547,55614,1.622777778,6015.8,6015.8,type1
154,186,94125,1.622777778,9982.7,9982.7,type1
27,128,38444,1.623055556,3236.8,3236.8,type1
562,570,46827,1.623333333,3580.4,3580.4,type1
538,554,73006,1.623333333,5423.7,5423.7,type1
760,786,69329,1.623333333,6433.1,6433.1,type1
28,60,70538,1.623333333,11576.6,11576.6,type1
602,919,72029,1.623611111,2400.3,2400.3,type1
877,1083,83866,1.623611111,2987.2,2987.2,type1
1034,1050,84028,1.623888889,2054.5,2054.5,type1
278,557,81460,1.623888889,2252.3,2252.3,type1
226,250,61975,1.623888889,3355.3,3355.3,type1
870,1075,81082,1.623888889,9497.8,9497.8,type1
155,695,81026,1.623888889,15964.1,15964.1,type1
330,1094,63897,1.624722222,2954.7,2954.7,type1
538,581,60922,1.624722222,4099.6,4099.6,type1
401,1060,97987,1.624722222,15942.1,15942.1,type1
908,927,41561,1.625,3912.4,3912.4,type1
558,958,82673,1.625277778,1782.4,1782.4,type1
253,256,74071,1.625277778,2245.2,2245.2,type1
228,281,85048,1.625277778,2257.4,2257.4,type1
1068,1076,83162,1.625277778,7750.5,7750.5,type1
1009,1020,82736,1.625277778,9159.3,9159.3,type1
170,177,88246,1.625555556,4403.3,4403.3,type1
515,579,52135,1.625555556,5853.6,5853.6,type1
218,555,97158,1.625555556,8248,8248,type1
395,400,61751,1.625555556,11157.4,11157.4,type1
25,493,70035,1.625555556,23099.1,23099.1,type1
297,919,80374,1.625833333,1745.9,1745.9,type1
1078,1092,73115,1.625833333,3029.7,3029.7,type1
731,743,124631,1.625833333,4102.3,4102.3,type1
330,331,60402,1.625833333,12353.3,12353.3,type1
295,299,48484,1.626111111,1170.7,1170.7,type1
241,308,76182,1.626111111,1432.6,1432.6,type1
269,597,82974,1.626111111,1920.4,1920.4,type1
1066,1069,97615,1.626111111,12114.6,12114.6,type1
916,976,64999,1.626388889,1094,1094,type1
244,597,73147,1.626388889,2455,2455,type1
577,1018,90047,1.626388889,4541.1,4541.1,type1
889,1075,79328,1.626388889,5493.8,5493.8,type1
879,1085,88010,1.626666667,2296.8,2296.8,type1
164,197,81288,1.626666667,4981.2,4981.2,type1
514,584,77817,1.626666667,5647.6,5647.6,type1
23,50,60528,1.626666667,16801.8,16801.8,type1
942,946,39368,1.626944444,1545.8,1545.8,type1
231,291,85652,1.627222222,2016,2016,type1
240,273,42416,1.6275,2105.6,2105.6,type1
229,244,87821,1.6275,3613.9,3613.9,type1
524,582,68700,1.6275,5037.3,5037.3,type1
520,562,80449,1.6275,6920.6,6920.6,type1
314,385,34209,1.627777778,827.1,827.1,type1
880,1086,81875,1.627777778,1383.1,1383.1,type1
255,285,48978,1.627777778,1714.8,1714.8,type1
166,190,87316,1.627777778,4885.8,4885.8,type1
521,610,70689,1.628055556,2822.6,2822.6,type1
443,444,96014,1.628055556,5667.3,5667.3,type1
1057,1060,114209,1.628055556,38017.1,38017.1,type1
517,595,67316,1.628333333,4215.2,4215.2,type1
539,1032,61125,1.628333333,4399.1,4399.1,type1
523,553,70108,1.628333333,8087,8087,type1
534,566,51830,1.629166667,4963.8,4963.8,type1
514,547,55690,1.629166667,10655.5,10655.5,type1
514,554,73083,1.629444444,8926.6,8926.6,type1
943,966,69461,1.629722222,1076.2,1076.2,type1
88,116,80089,1.629722222,3083.2,3083.2,type1
240,286,53082,1.63,1901.1,1901.1,type1
260,555,91031,1.63,2810.8,2810.8,type1
878,1065,77539,1.63,3235.7,3235.7,type1
629,1006,89808,1.630277778,1384.5,1384.5,type1
187,994,47174,1.630277778,6365.3,6365.3,type1
525,1010,92771,1.630277778,12002.9,12002.9,type1
1076,1087,85397,1.630555556,4457.6,4457.6,type1
658,660,49773,1.630555556,5013.7,5013.7,type1
514,581,60998,1.630833333,5822.9,5822.9,type1
252,549,29315,1.631111111,3195.2,3195.2,type1
212,706,65467,1.631111111,4565.5,4565.5,type1
441,443,96721,1.631111111,5815.9,5815.9,type1
647,678,81969,1.631388889,2305.1,2305.1,type1
756,800,56245,1.631388889,4602.3,4602.3,type1
241,908,78498,1.631666667,4551.5,4551.5,type1
353,646,81909,1.631666667,18403.3,18403.3,type1
285,309,71557,1.631944444,1111.7,1111.7,type1
842,852,64432,1.631944444,1495.3,1495.3,type1
875,1085,77844,1.631944444,4061.9,4061.9,type1
1063,1068,95934,1.631944444,13869.3,13869.3,type1
174,986,79013,1.631944444,14853,14853,type1
234,309,76388,1.632222222,1514.1,1514.1,type1
218,958,81020,1.6325,2219.4,2219.4,type1
198,215,86167,1.6325,3168.5,3168.5,type1
227,250,47529,1.6325,3252.4,3252.4,type1
172,210,77423,1.6325,6335,6335,type1
278,302,76865,1.632777778,1250.1,1250.1,type1
570,583,61292,1.632777778,3085.2,3085.2,type1
36,93,76834,1.632777778,6386.6,6386.6,type1
220,229,104497,1.632777778,8486.8,8486.8,type1
399,407,43639,1.632777778,9234.9,9234.9,type1
888,1067,86540,1.633055556,8068.7,8068.7,type1
883,1079,77239,1.633055556,8310,8310,type1
283,321,35496,1.633333333,958.9,958.9,type1
571,628,76411,1.633333333,1166.8,1166.8,type1
645,649,94384,1.633333333,14066.5,14066.5,type1
347,882,69309,1.633611111,5365.3,5365.3,type1
767,773,78412,1.633611111,6902.5,6902.5,type1
1056,1064,95595,1.633611111,28134.9,28134.9,type1
534,602,54232,1.633888889,2955.7,2955.7,type1
560,1038,69361,1.633888889,3277.3,3277.3,type1
789,791,71042,1.633888889,3527.2,3527.2,type1
1069,1082,71989,1.633888889,6722.8,6722.8,type1
221,964,58540,1.634166667,1772.9,1772.9,type1
431,439,107036,1.634166667,9598.1,9598.1,type1
330,869,72100,1.634166667,26562.2,26562.2,type1
986,1005,62411,1.634444444,2399.3,2399.3,type1
705,706,64011,1.634444444,8491.6,8491.6,type1
282,372,77725,1.634722222,2401.9,2401.9,type1
432,438,109133,1.635,8914.5,8914.5,type1
291,598,101482,1.635277778,1530.5,1530.5,type1
890,1085,89559,1.635277778,4351,4351,type1
875,887,61256,1.635277778,5327.2,5327.2,type1
224,225,62060,1.635277778,6412.5,6412.5,type1
883,886,82408,1.635277778,12288.4,12288.4,type1
503,510,76973,1.635555556,6197.9,6197.9,type1
92,104,51319,1.635833333,3370.9,3370.9,type1
273,287,51169,1.636111111,1476.7,1476.7,type1
349,883,67416,1.636111111,4203.8,4203.8,type1
517,539,79253,1.636111111,11674.9,11674.9,type1
27,41,81918,1.636111111,18712.6,18712.6,type1
233,261,67288,1.636388889,2776.3,2776.3,type1
524,554,77339,1.636388889,7199.9,7199.9,type1
1010,1045,86456,1.636666667,3348.7,3348.7,type1
432,440,112224,1.636666667,8752.1,8752.1,type1
60,111,42492,1.636944444,3869.7,3869.7,type1
515,530,59635,1.636944444,17241,17241,type1
923,942,55058,1.637222222,2050.4,2050.4,type1
548,583,75705,1.637222222,3736.9,3736.9,type1
218,320,85096,1.6375,1472.4,1472.4,type1
262,306,48214,1.637777778,1340.3,1340.3,type1
598,601,69990,1.637777778,1832.8,1832.8,type1
238,940,51605,1.637777778,2154.7,2154.7,type1
347,890,71048,1.638055556,3543.2,3543.2,type1
886,893,71991,1.638055556,3982.1,3982.1,type1
226,280,63452,1.638333333,2335.9,2335.9,type1
159,203,89030,1.638333333,5273.2,5273.2,type1
417,1069,94544,1.638333333,7232.4,7232.4,type1
522,552,78272,1.638611111,8171.5,8171.5,type1
429,685,89651,1.638611111,21297,21297,type1
934,964,33277,1.638888889,1244.7,1244.7,type1
226,919,60826,1.638888889,4387,4387,type1
934,940,31088,1.639166667,1762.1,1762.1,type1
568,578,47510,1.639166667,3164.4,3164.4,type1
511,1002,75948,1.639166667,3910.2,3910.2,type1
646,665,53684,1.639166667,5512.1,5512.1,type1
166,214,63316,1.639444444,3095.1,3095.1,type1
341,1070,94368,1.639444444,5449.1,5449.1,type1
165,184,67349,1.639444444,5674.7,5674.7,type1
258,274,90384,1.64,1781,1781,type1
587,603,70905,1.64,2074.3,2074.3,type1
922,975,68592,1.640277778,1093.1,1093.1,type1
318,911,46546,1.640277778,1343.9,1343.9,type1
250,551,98066,1.640277778,3173.3,3173.3,type1
332,333,60196,1.640277778,8935.7,8935.7,type1
892,1075,76920,1.640555556,4929.9,4929.9,type1
538,539,62932,1.640555556,6754.2,6754.2,type1
818,830,42334,1.640555556,7094.9,7094.9,type1
173,986,56457,1.640555556,16645.6,16645.6,type1
88,115,64919,1.640833333,3202.9,3202.9,type1
527,598,60831,1.640833333,3233.4,3233.4,type1
511,992,82204,1.640833333,5185,5185,type1
338,874,67316,1.640833333,6832.9,6832.9,type1
594,741,67245,1.641388889,2653,2653,type1
900,929,78986,1.641388889,4684.5,4684.5,type1
986,997,57636,1.641388889,6335.2,6335.2,type1
417,1059,88182,1.641388889,9500.8,9500.8,type1
353,654,90743,1.641388889,12393.5,12393.5,type1
577,1042,85809,1.641944444,2593.3,2593.3,type1
30,73,61402,1.641944444,9177.1,9177.1,type1
879,1078,85819,1.642222222,2468.9,2468.9,type1
951,975,66109,1.6425,904,904,type1
604,629,85887,1.6425,988.6,988.6,type1
497,507,103637,1.6425,9216.3,9216.3,type1
400,1058,71632,1.6425,16455.1,16455.1,type1
577,1044,80993,1.642777778,2400.4,2400.4,type1
234,240,51070,1.642777778,3478.3,3478.3,type1
982,994,101827,1.642777778,8558.6,8558.6,type1
308,527,81071,1.643055556,1720.8,1720.8,type1
248,278,81563,1.643055556,1913.9,1913.9,type1
234,260,93937,1.643055556,2726.5,2726.5,type1
531,602,73639,1.643055556,2960.2,2960.2,type1
1039,1052,93183,1.643333333,1823.1,1823.1,type1
764,795,33222,1.643333333,4177,4177,type1
1062,1087,77104,1.643333333,5950.9,5950.9,type1
980,1001,74893,1.643333333,6768.8,6768.8,type1
129,328,36149,1.643611111,2967.6,2967.6,type1
169,193,77447,1.644166667,3972.9,3972.9,type1
880,881,76057,1.644444444,1651.9,1651.9,type1
150,203,99365,1.644444444,7736.2,7736.2,type1
1016,1021,83193,1.644444444,7855.9,7855.9,type1
610,1038,69367,1.644722222,1910.1,1910.1,type1
1029,1039,105042,1.644722222,3291.9,3291.9,type1
874,1074,83785,1.644722222,7594.2,7594.2,type1
1033,1037,40629,1.645,2950.3,2950.3,type1
417,1073,91391,1.645,5948.3,5948.3,type1
891,894,76216,1.645277778,2711.9,2711.9,type1
753,868,57355,1.645277778,3422.7,3422.7,type1
155,721,55455,1.645277778,3917.5,3917.5,type1
494,1003,95230,1.645277778,4988.8,4988.8,type1
181,198,75365,1.645277778,6473.1,6473.1,type1
18,87,83791,1.645277778,9009,9009,type1
505,510,85511,1.645555556,5972.4,5972.4,type1
399,1064,91890,1.645555556,13175.8,13175.8,type1
291,546,100745,1.645833333,2097.3,2097.3,type1
239,598,64371,1.645833333,2337.3,2337.3,type1
1064,1087,66855,1.645833333,5924.9,5924.9,type1
491,500,83827,1.645833333,14436.7,14436.7,type1
965,966,42283,1.646111111,861.3,861.3,type1
310,944,64974,1.646388889,1135,1135,type1
445,446,93683,1.646388889,5318.9,5318.9,type1
181,992,79210,1.646388889,7455.3,7455.3,type1
1020,1039,96689,1.646666667,3888.9,3888.9,type1
528,582,69978,1.646666667,4533.8,4533.8,type1
514,539,63008,1.646666667,13370.8,13370.8,type1
521,546,76294,1.646944444,9440.9,9440.9,type1
520,1024,105312,1.646944444,10160.6,10160.6,type1
523,617,70883,1.647222222,2445.4,2445.4,type1
627,1044,71089,1.6475,1086.7,1086.7,type1
888,1083,80926,1.647777778,5213.8,5213.8,type1
647,663,72480,1.647777778,5975,5975,type1
163,184,57148,1.647777778,5996.8,5996.8,type1
316,960,57612,1.648055556,887.8,887.8,type1
542,622,62575,1.648055556,1884.6,1884.6,type1
528,603,78726,1.648055556,3027.9,3027.9,type1
312,958,79488,1.648333333,972.1,972.1,type1
901,920,66234,1.648333333,6386.3,6386.3,type1
272,943,35282,1.648611111,1560.1,1560.1,type1
302,911,76626,1.648611111,1777.4,1777.4,type1
520,581,79873,1.648611111,5297.4,5297.4,type1
879,882,76103,1.648888889,3110.3,3110.3,type1
571,1032,66359,1.648888889,3220,3220,type1
169,186,83680,1.648888889,4174,4174,type1
774,791,70310,1.648888889,4363.5,4363.5,type1
1017,1031,115463,1.648888889,5014,5014,type1
1013,1021,83537,1.648888889,8009,8009,type1
27,62,71671,1.648888889,11313.3,11313.3,type1
299,373,70859,1.649166667,1965.4,1965.4,type1
697,992,90657,1.649166667,8886.3,8886.3,type1
330,894,76036,1.649444444,3411.5,3411.5,type1
230,573,76942,1.649444444,3764.4,3764.4,type1
500,504,84646,1.649444444,9685.8,9685.8,type1
